Depth.m,Gamma.gAPI,Perm.mD,Porosity.m3/m3,Resistivity.ohm.m,Lithology
1494.4883,85.49982452,0.000409056,0.00211749,0.127866805,1
1494.9883,91.84815979,0.000486318,0.00208483,0.187018424,0
1495.4883,92.47141266,0.000732953,0.00207964,0.427147597,0
1495.9883,92.9571991,0.000983655,0.00210174,0.751643837,0
1496.4883,87.75272369,0.000749156,0.00215115,0.414255649,1
1496.9883,82.41161346,0.000503005,0.00215923,0.185219377,1
1497.4883,86.02877808,0.000916152,0.00212433,0.63686353,1
1497.9883,89.8610611,0.00134513,0.00211521,1.385961175,0
1498.4883,87.97530365,0.002032386,0.00213352,3.104557037,1
1498.9883,85.95223236,0.002725844,0.00216891,5.386050701,1
1499.4883,80.42276764,0.002015137,0.00222111,2.79354167,1
1499.9883,74.80909729,0.001270713,0.00221918,1.112939,0
1500.4883,80.83475494,0.000826303,0.00216141,0.498720646,1
1500.9883,87.13990021,0.000389098,0.00212746,0.11450462,1
1501.4883,88.07987976,0.000451402,0.00211926,0.155425116,1
1501.9883,88.89102936,0.0005257,0.00211256,0.212273806,1
1502.4883,89.50981903,0.000435988,0.00210678,0.146888197,0
1502.9883,90.12398529,0.000342338,0.00212556,0.088811137,0
1503.4883,85.5014801,0.000671067,0.00216947,0.326251984,1
1503.9883,80.75322723,0.001009938,0.00220556,0.712604046,1
1504.4883,77.79775238,0.001820962,0.00223305,2.254370213,1
1504.9883,74.88532257,0.002643324,0.00221329,4.844137192,2
1505.4883,82.01508331,0.002096899,0.00214535,3.264819861,1
1505.9883,89.38600159,0.001517606,0.00210318,1.786445737,0
1506.4883,91.01586151,0.000999005,0.00208856,0.786089957,0
1506.9883,92.50785828,0.000481862,0.00213066,0.1750305,0
1507.4883,82.02863312,0.000956093,0.00223019,0.623229861,1
1507.9883,71.26194,0.00145413,0.00228516,1.366438866,0
1508.4883,70.29562378,0.002284789,0.00229312,3.347750902,2
1508.9883,69.56464386,0.003123434,0.0022587,6.46808672,2
1509.4883,77.64247131,0.001819646,0.00218201,2.368584395,1
1509.9883,85.93183136,0.000464411,0.00216082,0.157631919,1
1510.4883,82.16764832,0.000646404,0.00219745,0.294297427,1
1510.9883,78.1140213,0.000865311,0.00224724,0.502013683,1
1511.4883,70.46556091,0.001420365,0.00230912,1.274142027,0
1511.9883,62.73077774,0.001983492,0.00229762,2.512168646,2
1512.4883,72.866539,0.001725608,0.00221071,2.06973362,0
1512.9883,83.43141937,0.001448009,0.00216997,1.518254042,1
1513.4883,82.69009399,0.001783274,0.00217831,2.28335166,1
1513.9883,81.67726135,0.002133256,0.00217048,3.293540478,1
1514.4883,84.36114502,0.001554607,0.00214491,1.795317531,1
1514.9883,87.13379669,0.000953659,0.00214642,0.674549878,1
1515.4883,84.03798676,0.000942975,0.0021761,0.639891982,1
1515.9883,80.80125427,0.000946464,0.0021973,0.631032705,1
1516.4883,79.51211548,0.001050328,0.00220916,0.767980516,1
1516.9883,78.26974487,0.001156602,0.00222621,0.915635526,1
1517.4883,75.8721695,0.000966499,0.00224881,0.625325739,1
1517.9883,73.44686127,0.000769278,0.00221699,0.408776462,1
1518.4883,82.6624527,0.000501915,0.00212934,0.190161154,1
1518.9883,92.15756989,0.000232869,0.00209359,0.042487472,0
1519.4883,90.29515076,0.000361144,0.00211231,0.100205928,0
1519.9883,88.15999603,0.00049896,0.00215054,0.183876544,0
1520.4883,82.13582611,0.001127954,0.00220742,0.887229323,1
1520.9883,76.01826477,0.001768743,0.00222912,2.135187626,1
1521.4883,77.50187683,0.001488303,0.00221436,1.534040093,1
1521.9883,79.16801453,0.001185741,0.00216189,1.026468873,1
1522.4883,88.7028122,0.00129864,0.00207167,1.352298141,0
1522.9883,98.42655945,0.001421516,0.00208214,1.602440596,0
1523.4883,86.46947479,0.001001223,0.00219661,0.70665139,0
1523.9883,73.99176788,0.000567886,0.00223272,0.219324723,0
1524.4883,78.75919342,0.000460277,0.00218612,0.15092276,1
1524.9883,83.94072723,0.000360488,0.00217889,0.093253337,1
1525.4883,80.29965973,0.000573923,0.002214,0.228200808,1
1525.9883,76.44673157,0.00079488,0.0022476,0.423468828,1
1526.4883,73.12943268,0.001181462,0.00227862,0.907739341,0
1526.9883,69.82500458,0.001572021,0.00229011,1.58939755,0
1527.4883,70.67706299,0.001579061,0.00228166,1.616761088,0
1527.9883,71.62893677,0.001576892,0.00227827,1.617604733,0
1528.4883,71.40077972,0.001643797,0.00228054,1.753934264,1
1528.9883,71.14428711,0.00171236,0.00224984,1.960906029,0
1529.4883,77.95478058,0.001701526,0.00218523,2.064350128,1
1529.9883,84.93497467,0.001688785,0.00214473,2.118989229,1
1530.4883,86.59947968,0.001087577,0.00212973,0.892494977,1
1530.9883,88.13632965,0.000472238,0.00215325,0.16425328,1
1531.4883,81.57859802,0.00056028,0.00221561,0.217132807,1
1531.9883,74.82648468,0.000665213,0.00225035,0.295781612,0
1532.4883,74.16295624,0.000740341,0.00225589,0.364388287,0
